"result_name","result_value","result_interpretation","interpretation","sens_interpretation","yearrec","siteID","accessionID"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 66","1729"
"Oxytetracycline","> 8.0000","No interpretation","Resistant","Resistant",2017,"Site 66","1729"
"Tilmicosin","> 64.0000","No interpretation","Resistant","Resistant",2017,"Site 66","1729"
"Neomycin","<= 4.0000","No interpretation","Susceptible","Susceptible",2017,"Site 66","1729"
"Spectinomycin","32","No interpretation","Susceptible","Susceptible",2017,"Site 66","1729"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Neomycin","16","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Sulphadimethoxine","> 256.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Clindamycin","4","Resistant","Resistant","Resistant",2017,"Site 67","1642"
"Chlortetracycline","4","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Spectinomycin","<= 8.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Penicillin","<= 0.1200","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Tiamulin","8","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Oxytetracycline","4","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Tilmicosin","8","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Tilmicosin","> 64.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Neomycin","<= 4.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Chlortetracycline","> 8.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Sulphadimethoxine","<= 256.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 67","1642"
"Oxytetracycline","> 8.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Tiamulin","<= 0.5000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Penicillin","<= 0.1200","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Spectinomycin","<= 8.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Penicillin","<= 0.1200","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Tiamulin","<= 0.5000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Oxytetracycline","> 8.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Sulphadimethoxine","<= 256.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Chlortetracycline","> 8.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Neomycin","<= 4.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 67","1642"
"Tilmicosin","> 64.0000","No interpretation","Resistant","Resistant",2017,"Site 67","1642"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 67","1642"
"Spectinomycin","<= 8.0000","No interpretation","Susceptible","Susceptible",2017,"Site 67","1642"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Gentamicin","8","Intermediate","Susceptible","Resistant",2017,"Site 68","3320"
"Neomycin","16","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Spectinomycin","32","No Interpretation from Sensititre","Susceptible","Susceptible",2017,"Site 68","3320"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Ceftiofur","1","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Neomycin","> 32.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Penicillin","4","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Spectinomycin","> 64.0000","No Interpretation from Sensititre","Resistant","Resistant",2017,"Site 68","3320"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 68","3320"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 68","3320"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Neomycin","16","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Spectinomycin","32","No Interpretation from Sensititre","Susceptible","Susceptible",2017,"Site 69","3703"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 69","3703"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 69","3703"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 70","2672"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 70","2672"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 70","2672"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 70","2672"
"Spectinomycin","16","No Interpretation from Sensititre","Susceptible","Susceptible",2017,"Site 70","2672"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 70","2672"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 70","2672"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Gentamicin","8","No Interpretation","Susceptible","Resistant",2020,"Site 71","2481"
"Neomycin","32","Resistant","Resistant","Resistant",2020,"Site 71","2481"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Spectinomycin","32","No Interpretation","Susceptible","Susceptible",2020,"Site 71","2481"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2020,"Site 71","2481"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2020,"Site 71","2481"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2020,"Site 71","2481"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Ceftiofur","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Chlortetracycline","8","Intermediate","Susceptible","Resistant",2018,"Site 72","7530"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 72","7530"
"Enrofloxacin","1","Intermediate","Resistant","Resistant",2018,"Site 72","7530"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Neomycin","32","Resistant","Resistant","Resistant",2018,"Site 72","7530"
"Oxytetracycline","8","Resistant","Susceptible","Susceptible",2018,"Site 72","7530"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Spectinomycin","16","Intermediate","Susceptible","Susceptible",2018,"Site 72","7530"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2018,"Site 72","7530"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 72","7530"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 72","1476"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Neomycin","16","Resistant","Resistant","Resistant",2020,"Site 72","1476"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2020,"Site 72","1476"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2020,"Site 72","1476"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2020,"Site 72","1476"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2020,"Site 72","1476"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 72","1476"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2020,"Site 72","1476"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 73","3940"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Neomycin","16","Resistant","Resistant","Resistant",2019,"Site 73","3940"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 73","3940"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 73","3940"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 73","3940"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 73","3940"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2019,"Site 73","3940"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 74","3907"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 74","3907"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2018,"Site 74","3907"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2018,"Site 74","3907"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2018,"Site 74","3907"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 75","3474"
"Ceftiofur","1","Susceptible","Susceptible","Susceptible",2019,"Site 75","3474"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Clindamycin","4","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Enrofloxacin","0.5","No Interpretation from Sensititre","Susceptible","Susceptible",2019,"Site 75","3474"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2019,"Site 75","3474"
"Gentamicin","> 16.0000","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Neomycin","<= 4.0000","No Interpretation from Sensititre","Susceptible","Susceptible",2019,"Site 75","3474"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Penicillin","2","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Spectinomycin","64","No Interpretation from Sensititre","Susceptible","Susceptible",2019,"Site 75","3474"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2019,"Site 75","3474"
"Tilmicosin","<= 4.0000","Susceptible","Susceptible","Susceptible",2019,"Site 75","3474"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation from Sensititre","Susceptible","Susceptible",2019,"Site 75","3474"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 76","5975"
"Ceftiofur","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 76","5975"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 76","5975"
"Enrofloxacin","> 2.0000","Resistant","Resistant","Resistant",2018,"Site 76","5975"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2018,"Site 76","5975"
